,train_loss,val_loss,train_f1,val_f1,train_accuracy,val_accuracy
30,0.39707646,0.4627439,0.8642578087747097,0.8361607108797345,0.8642578125,0.8361607142857144
31,0.392403,0.45959306,0.8659375049173832,0.8368303605488369,0.8659374999999999,0.8368303571428573
32,0.38783967,0.45661798,0.8672265559434891,0.8368303435189384,0.8672265625000002,0.8368303571428573
33,0.3833651,0.45359543,0.8689843751490116,0.8377232296126229,0.868984375,0.8377232142857143
34,0.37902772,0.45108896,0.8713867217302322,0.8383928537368774,0.87138671875,0.8383928571428572
35,0.37489063,0.44856358,0.8727148398756981,0.8383928537368774,0.8727148437500001,0.8383928571428572
36,0.37084222,0.44649506,0.875,0.8392856972558158,0.8749999999999999,0.8392857142857143
37,0.36695552,0.44463947,0.8766210861504078,0.839062477861132,0.87662109375,0.8390625
38,0.36313996,0.4427092,0.878046877682209,0.8417410595076424,0.8780468750000001,0.8417410714285715
39,0.35938358,0.44052956,0.8793164007365704,0.8433035612106323,0.8793164062500003,0.8433035714285716
40,0.35568964,0.4385407,0.8796093761920929,0.8437499829701015,0.879609375,0.8437500000000001
41,0.35210508,0.43651125,0.8808789029717445,0.8433035612106323,0.88087890625,0.8433035714285716
42,0.34854728,0.4345934,0.8820703141391277,0.8437499914850507,0.8820703124999999,0.8437500000000001
43,0.34506983,0.43292585,0.8834960907697678,0.8450892737933567,0.8834960937499998,0.8450892857142858
44,0.3417099,0.4310193,0.8853124789893627,0.8444196581840515,0.8853125000000002,0.8444196428571428
45,0.33829463,0.42951447,0.8868359252810478,0.8457589149475098,0.8868359375000001,0.8457589285714288
46,0.33507475,0.42759234,0.8878124877810478,0.8473214166504996,0.8878125000000001,0.8473214285714287
47,0.33174345,0.42568237,0.8893945254385471,0.8486607074737549,0.88939453125,0.8486607142857142
48,0.32848704,0.42391223,0.8901757672429085,0.8513392720903669,0.8901757812500002,0.8513392857142856
49,0.3252933,0.42253327,0.8913085870444775,0.8517857108797345,0.89130859375,0.8517857142857143
50,0.3221957,0.420409,0.8922460861504078,0.8524553520338876,0.89224609375,0.8524553571428573
51,0.31900454,0.41921204,0.8928320147097111,0.8531250102179391,0.8928320312500001,0.853125
52,0.31592306,0.4177083,0.8931835889816284,0.8533482040677752,0.89318359375,0.8533482142857143
53,0.312918,0.41649935,0.8940624892711639,0.8533482210976737,0.8940625,0.8533482142857142
54,0.30995178,0.41517,0.8949999995529652,0.8535714149475098,0.8950000000000001,0.8535714285714285
55,0.30700874,0.4138918,0.8965234309434891,0.8533482040677752,0.8965234375000002,0.8533482142857143
56,0.30406237,0.41307536,0.8971093781292439,0.8533482210976737,0.8971093750000001,0.8533482142857143
57,0.30118388,0.41192198,0.8978125043213367,0.8542410901614598,0.8978125000000001,0.8542410714285713
58,0.29838526,0.4110311,0.8984960913658142,0.8551339336803981,0.8984960937500002,0.8551339285714287
59,0.29556507,0.40977716,0.9001757763326168,0.8560267857142857,0.9001757812500001,0.8560267857142858
60,0.29275644,0.40871415,0.901933591812849,0.8566964098385402,0.9019335937499999,0.8566964285714287
61,0.28998816,0.4080351,0.9030078127980232,0.8564731819289071,0.9030078125000001,0.8564732142857144
62,0.28724504,0.4070333,0.9040820300579071,0.8571428401129586,0.9040820312500001,0.8571428571428573
63,0.28453845,0.40596938,0.9045312479138374,0.8575892618724278,0.90453125,0.8575892857142858
64,0.28189844,0.40465376,0.9060546793043613,0.8582589115415301,0.9060546875000001,0.8582589285714287
65,0.27930468,0.40350273,0.9074218571186066,0.8582588859966823,0.9074218749999999,0.8582589285714287
66,0.2766259,0.40320545,0.9083007797598839,0.8587053333009992,0.90830078125,0.8587053571428572
67,0.27405208,0.40251818,0.9090820327401161,0.859375,0.9090820312500001,0.859375
68,0.27144852,0.4019444,0.9098632819950581,0.8589285612106323,0.9098632812500002,0.8589285714285714
69,0.26887614,0.40125832,0.9109960943460464,0.8591517976352147,0.9109960937499999,0.8591517857142855
70,0.26637048,0.40081343,0.9119726493954659,0.859375,0.9119726562499999,0.8593749999999999
71,0.26387748,0.40063277,0.9133984372019768,0.8598214302744184,0.9133984374999999,0.8598214285714285
72,0.26136574,0.39961362,0.914628904312849,0.8600446241242545,0.91462890625,0.8600446428571429
73,0.2588726,0.39879617,0.9151757694780827,0.8609374676431928,0.91517578125,0.8609375000000001
74,0.25639072,0.39883018,0.9156445264816284,0.8611606700079781,0.9156445312499999,0.8611607142857143
75,0.2539538,0.3986351,0.9164257757365704,0.8616071258272443,0.9164257812500001,0.861607142857143
76,0.25152147,0.397597,0.9173632748425007,0.861830336706979,0.9173632812499999,0.8618303571428572
77,0.24902126,0.39660278,0.9184960946440697,0.8624999693461827,0.9184960937500002,0.8624999999999999
78,0.2466609,0.39627978,0.9188867174088955,0.862723205770765,0.91888671875,0.8627232142857143
79,0.24427365,0.3955647,0.9195703156292439,0.8631696360451835,0.9195703125,0.8631696428571428
80,0.24193057,0.39495856,0.9205078110098839,0.8627231887408665,0.9205078124999999,0.8627232142857143
81,0.23955996,0.3942473,0.9212890565395355,0.863392846924918,0.9212890625,0.8633928571428572
82,0.23726211,0.39396062,0.9227539040148258,0.8636160748345512,0.9227539062499999,0.8636160714285716
83,0.23490646,0.39351445,0.9236328154802322,0.8640624965940203,0.9236328124999998,0.8640625000000001
84,0.23264861,0.39310306,0.9241211004555225,0.8645089268684387,0.92412109375,0.8645089285714286
85,0.23031835,0.39239216,0.9248046949505806,0.8645089268684387,0.9248046875000001,0.8645089285714285
86,0.22806165,0.39217487,0.9256445318460464,0.8640624795641217,0.9256445312499998,0.8640625000000001
87,0.22581139,0.39140123,0.9263281263411045,0.8638392686843872,0.926328125,0.8638392857142857
88,0.22351922,0.39088687,0.9274609312415123,0.8642857159887042,0.9274609375,0.8642857142857142
89,0.22131272,0.39044452,0.9283398389816284,0.8647321547780719,0.92833984375,0.8647321428571428
90,0.21910892,0.3900694,0.9293164014816284,0.8649553656578064,0.9293164062500001,0.864955357142857
91,0.21693437,0.3899123,0.9304492175579071,0.8656249812671116,0.93044921875,0.8656249999999999
92,0.21479082,0.389953,0.9311914034187794,0.8656249812671116,0.9311914062500001,0.8656249999999999
93,0.21257097,0.3893873,0.9322656281292439,0.8669642720903669,0.9322656250000001,0.8669642857142856
94,0.2103403,0.38872766,0.93359375,0.8674107108797345,0.9335937499999998,0.8674107142857143
95,0.20823571,0.38808206,0.9344140663743019,0.8680803435189384,0.9344140624999999,0.8680803571428573
96,0.2061124,0.38812473,0.9359374977648258,0.8680803435189384,0.9359374999999999,0.8680803571428571
97,0.20405081,0.38772914,0.9366210997104645,0.8680803520338876,0.9366210937499999,0.8680803571428571
98,0.20194106,0.38730115,0.9379492178559303,0.8685267737933567,0.93794921875,0.8685267857142858
99,0.19987422,0.3869854,0.9389257915318012,0.8680803605488369,0.9389257812500001,0.8680803571428571
100,0.19781202,0.3868332,0.9399218782782555,0.8685267908232552,0.939921875,0.8685267857142857
101,0.19584987,0.38685438,0.9411914087831974,0.8676339302744184,0.94119140625,0.8676339285714285
102,0.1938142,0.38652572,0.9418749958276749,0.8680803520338876,0.9418750000000001,0.8680803571428571
103,0.19184859,0.38657513,0.9426562450826168,0.8683035714285714,0.94265625,0.8683035714285714
